Player_ID,FG_PCT,FG3_PCT,FT_PCT,REB,AST,STL,BLK,TOV,PF,PTS
,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0
1631217,0.5361971831,0,0.2966338028,6.169014085,0.7887323944,0.6478873239,0.5633802817,0.8591549296,1.535211268,403
1631218,0.6972477064,0,0.2143394495,3.724770642,0.9724770642,0.5779816514,0.3669724771,0.4220183486,0.8073394495,518
1631221,0.4027272727,0.3691818182,0.2414242424,2.363636364,2.363636364,0.6363636364,0.1515151515,0.5151515152,0.9090909091,194
1631222,0.4564848485,0.3449090909,0.3846060606,3.924242424,2.393939394,0.9393939394,0.3484848485,1.303030303,2,458
1631223,0.4294848485,0.2435151515,0.2070606061,2.545454545,1.060606061,0.4242424242,0.2727272727,0.6666666667,0.6060606061,153
1631230,0.3945714286,0.1714285714,0.1738,2.428571429,0.5428571429,0.2571428571,0.4571428571,0.1428571429,1.342857143,148
1631232,0.4722142857,0.2761428571,0.4678571429,4.142857143,0.9285714286,0.7142857143,0.7142857143,0.8571428571,2.142857143,142
1631243,0.4101212121,0.2631212121,0.3590909091,4.212121212,0.8181818182,0.8484848485,1,0.4545454545,1.666666667,197
1631245,0.3286071429,0.1880714286,0.3095357143,1.571428571,1.892857143,0.75,0.1785714286,0.5714285714,1.535714286,162
1631246,0.5092794118,0.4685441176,0.6772058824,3.779411765,2.544117647,0.7647058824,0.1176470588,0.5294117647,1.823529412,611
1631247,0.1295833333,0,0.08333333333,1.666666667,0.6666666667,0.08333333333,0.08333333333,0.6666666667,0.5,12
1631248,0.2842465753,0.2787534247,0.06164383562,1.97260274,0.4520547945,0.2328767123,0.02739726027,0.6849315068,0.3424657534,309
1631250,0.2883846154,0.2158461538,0.03846153846,1.615384615,0.7692307692,0.1538461538,0.1538461538,0.3076923077,1.307692308,38
1631255,0.514452381,0.1895714286,0.3988095238,4.976190476,1.095238095,0.5238095238,0.9761904762,1.023809524,2.523809524,325
1631260,0.4554482759,0.4648534483,0.2485689655,2.931034483,1.344827586,0.3189655172,0.3965517241,0.3448275862,2.775862069,1318
1631288,0.3232972973,0.2459459459,0.2861891892,2.297297297,0.5945945946,0.6216216216,0.2432432432,0.5945945946,1.243243243,196
1631303,0.1526315789,0.03505263158,0,0.5263157895,0.3684210526,0.3157894737,0.05263157895,0.2631578947,0.6315789474,18
1631306,0.3079,0.2842,0,2.7,0.3,0.4,0.2,0.4,1.2,59
1631311,0.3639230769,0.249,0.3269230769,1.461538462,1.846153846,0.2307692308,0.1538461538,1.076923077,1.384615385,86
1631321,0.218,0.09090909091,0.09090909091,0.9545454545,0.6818181818,0.09090909091,0.04545454545,0.5,0.4545454545,32
1631323,0.3730533333,0.28992,0.3702266667,2.866666667,0.8666666667,0.4133333333,0.16,0.72,1.266666667,446
1631342,0.4096666667,0.2936666667,0.1666666667,1.833333333,0.3333333333,0,0,0.6666666667,1.666666667,43
1631386,0.3125,0.125,0.25,4,0.5,1,0,1,0,6
1631466,0.09609836066,0.05463934426,0.04098360656,0.2131147541,0.1475409836,0.131147541,0.06557377049,0.868852459,0.2786885246,65
1641705,0.4672826087,0.3387826087,0.7407608696,11,3.652173913,1.130434783,3.826086957,3.239130435,2.282608696,1116
1641706,0.4068518519,0.3590740741,0.7163333333,4.851851852,3.62962963,1.074074074,0.7407407407,2.814814815,2.740740741,568
1641707,0.1903333333,0.2,0.5,5,0.6666666667,1.666666667,1.333333333,0.6666666667,2.666666667,14
1641708,0.5515350877,0.1014473684,0.7318070175,8.368421053,3.526315789,1.289473684,1.166666667,1.315789474,2.289473684,1992
1641709,0.5999320388,0.06633009709,0.5690970874,5.45631068,1.72815534,2.126213592,1.174757282,0.8834951456,2.941747573,1309
1641710,0.3732066116,0.2808595041,0.543677686,4.595041322,1.983471074,1.05785124,0.4049586777,1.165289256,1.752066116,1081
1641711,0.3999259259,0.3474259259,0.6740555556,3.574074074,1.814814815,0.8888888889,0.1851851852,1.537037037,2.222222222,777
1641712,0.2351538462,0.1339038462,0.1740384615,1.346153846,0.4807692308,0.3076923077,0.07692307692,0.5769230769,0.7115384615,155
1641713,0.3574482759,0.318137931,0.3427586207,3.172413793,1,0.4137931034,0.1724137931,1.068965517,1.034482759,209
1641715,0.2212065217,0.1636304348,0.2184782609,1.652173913,0.5326086957,0.3369565217,0.1413043478,0.5,0.4782608696,477
1641716,0.51116,0.212456,0.151328,2.224,0.952,0.464,0.232,0.72,1.032,559
1641717,0.4414108527,0.3011317829,0.1718372093,2.937984496,2.279069767,1.534883721,0.5813953488,0.7596899225,2.085271318,905
1641718,0.3913134328,0.328,0.6849850746,3.776119403,5.626865672,0.6865671642,0.1343283582,2.731343284,1.656716418,1125
1641720,0.3611333333,0.2259333333,0.45,1.8,2.466666667,0.3333333333,0.4666666667,1.2,1.666666667,106
1641721,0.2833214286,0.26725,0.125,1.964285714,0.6785714286,0.3214285714,0.25,0.5,1.035714286,116
1641722,0.3432857143,0.3118392857,0.4784285714,2.821428571,1.178571429,0.5357142857,0.4107142857,1.035714286,0.9107142857,604
1641723,0.416,0.145,0.45,2.1,1.7,0.3,0.2,0.8,0.9,53
1641724,0.5952929293,0.5425151515,0.06313131313,0.7070707071,0.4444444444,0.1313131313,0.1111111111,0.3636363636,1.080808081,501
1641725,0.2092916667,0.048625,0.0625,0.5,0.4583333333,0.08333333333,0.04166666667,0.2083333333,0.4166666667,32
1641726,0.71425,0,0.4101666667,7.5,2.361111111,0.5555555556,1.555555556,1.138888889,2.777777778,314
1641727,0.27095,0.2892,0.06665,1.45,0.6,0.3,0.05,0.75,1.1,114
1641729,0.4318450704,0.3625774648,0.3824929577,2.957746479,1.549295775,0.6478873239,0.1126760563,1.507042254,1.563380282,772
1641730,0.3492173913,0.2895434783,0.487826087,3.934782609,0.8695652174,0.5217391304,0.4565217391,1,2.282608696,420
1641731,0.4107118644,0.2518305085,0.6643050847,4.983050847,3.372881356,1.322033898,0.6949152542,2.118644068,2.355932203,727
1641732,0.3324871795,0.1760769231,0.1935384615,2.230769231,1.128205128,0.6666666667,0.3333333333,0.5897435897,0.9487179487,157
1641733,0.3666666667,0.31885,0.2791666667,2.133333333,2.416666667,0.2833333333,0.1,1.366666667,1.316666667,591
1641734,0.2007,0.2717,0,0.7,0.8,0.1,0.1,0.2,0.4,37
1641736,0.2507222222,0.1134166667,0.1805555556,1.083333333,1.75,0.9166666667,0.05555555556,0.5833333333,1,93
1641737,0.5685,0,0.3730862069,4.224137931,0.4655172414,0.4482758621,1.189655172,1.051724138,2.155172414,337
1641738,0.5882098765,0.07818518519,0.5308641975,0.8148148148,1.75308642,0.08641975309,0.04938271605,0.1481481481,0.2839506173,587
1641739,0.4538333333,0.3475128205,0.3858974359,5.769230769,2.243589744,1.487179487,0.641025641,1.397435897,2.948717949,882
1641740,0.6097108434,0.1275060241,0.1450843373,1.301204819,0.3734939759,0.8072289157,0.02409638554,0.1325301205,0.7951807229,257
1641741,0.3472191781,0.2226027397,0.4663835616,2.931506849,1.328767123,0.4383561644,0.1780821918,0.7123287671,0.9178082192,532
1641744,0.656962963,0.09598148148,0.6761574074,8.175925926,1.018518519,0.3333333333,3.342592593,1.222222222,3.907407407,939
1641745,0.2146756757,0.169027027,0.01351351351,0.7297297297,0.3243243243,0.2162162162,0.08108108108,0.1081081081,0.4054054054,65
1641748,0.2394579439,0.1451682243,0.05296261682,1.700934579,0.7757009346,0.3177570093,0.1308411215,0.5420560748,1.065420561,230
1641752,0.09375,0.0625,0.0625,0.875,0.875,0.25,0.125,0.125,1,15
1641753,0.06667213115,0,0.09016393443,0.5901639344,0.08196721311,0.08196721311,0,0.09836065574,0.131147541,30
1641755,0.1875,0,0.25,2,0.5,0.25,0.25,0,1.5,6
1641757,0.4897179487,0.04315384615,0.135474359,1.256410256,2.435897436,1.230769231,0.0641025641,0.3333333333,0.3333333333,311
1641763,0.4322911392,0.2685696203,0.2922025316,2.139240506,0.4936708861,0.4810126582,0.253164557,0.3417721519,1.367088608,366
1641764,0.4526578947,0.4377105263,0.403377193,5.394736842,3.578947368,1.385964912,0.1315789474,1.48245614,1.973684211,1921
1641765,0.2999615385,0.1185769231,0.2767115385,2.423076923,0.7692307692,0.5,0.1153846154,0.2692307692,0.5384615385,201
1641766,0.5,0,0,1.5,0.25,0,0,0.25,0.25,8
1641767,0.3868606557,0.3216721311,0.1213114754,2.31147541,0.9508196721,0.5163934426,0.1475409836,0.4098360656,1.860655738,486
1641772,0.5094,0.05,0.45,4.2,0.4,0,0.2,0.4,1.8,36
1641774,0.509,0.2909142857,0.5519428571,3.714285714,1.114285714,0.3142857143,0.6571428571,1.2,1.628571429,330
1641775,0.1253157895,0.08422105263,0.03421052632,1.126315789,0.2210526316,0.1263157895,0.1157894737,0.1789473684,0.3157894737,82
1641779,0.25,0.25,0.1875,0.5,0,0,0,0.5,0,9
1641783,0.2520263158,0.1853245614,0.2141842105,3.184210526,1.333333333,0.2894736842,0.1578947368,0.8421052632,0.8245614035,533
1641787,0.4017142857,0.2946428571,0.59525,4.285714286,1.964285714,0.8571428571,0.3571428571,1.392857143,1.964285714,267
1641789,0.2864375,0.166625,0.0625,0.3125,0.375,0.125,0.0625,0.3125,0.5625,24
1641790,0.3903684211,0.1052631579,0.07894736842,1.157894737,0.2105263158,0,0.2105263158,0.1052631579,0.5789473684,33
1641794,0.2465588235,0.1470490196,0.08251960784,1.588235294,0.8235294118,0.2058823529,0.04901960784,0.5294117647,0.6666666667,221
1641796,0.4669587629,0.291443299,0.289814433,3,1.886597938,0.3402061856,0.07216494845,0.2680412371,2.958762887,727
1641798,0.319125,0.2030625,0.2916875,2.75,1.0625,0.5625,0,0.75,0.875,78
1641801,0.2083333333,0,0.1666666667,1.333333333,0.3333333333,0.1666666667,0,0,0.5,10
1641803,0.0625,0,0.125,0.5,0.25,0.125,0,0.25,0.5,3
1641809,0.34932,0.29532,0.12,1.6,0.52,0.2,0.08,0.32,0.72,54
1641810,0.4398181818,0.3311818182,0.2662954545,1.431818182,0.8863636364,0.4772727273,0.09090909091,0.6818181818,0.9090909091,305
1641815,0,0,0,0.6666666667,0,0.3333333333,0,0,0,0
1641816,0.4367553191,0.3377553191,0.1223404255,2.106382979,0.6276595745,0.1170212766,0.06382978723,0.1595744681,1.287234043,334
1641817,0.3888888889,0,0,0.3333333333,0.2222222222,0.1111111111,0,0.2222222222,0.3333333333,8
1641824,0.41175,0.3243375,0.4397625,3.475,0.9875,0.3625,0.9375,0.925,1.6,688
